number,category,name,lon,lat,open,close
447,restaurants,Chez Bruce,-0.16566,51.44604,1110,1320
448,restaurants,Kensington Square Kitchen,-0.18935,51.50051,510,1050
449,restaurants,Terry's Cafe,-0.09841,51.50069,420,840
450,restaurants,A. Wong,-0.14067,51.49304,1050,1350
451,restaurants,Akari,-0.09582,51.54045,1050,1350
452,restaurants,Cantina Laredo,-0.12709,51.51272,720,1410
453,restaurants,Frenchie Covent Garden,-0.12405,51.51076,1050,1350
454,restaurants,The Book Club,-0.08159,51.52454,480,0
455,restaurants,Franco Manca,-0.17701,51.49247,690,1380
456,restaurants,Herman Ze German,-0.12397,51.5083,420,1380
457,restaurants,The Coach & Horses,-0.13021,51.51327,480,1410
458,restaurants,Beyond Bread Bakery,-0.13627,51.51896,510,1020
459,restaurants,Siam Eatery,-0.12009,51.51202,690,1200
460,restaurants,Belsize Kitchen,-0.17191,51.54895,480,900
461,restaurants,Tokyo Diner,-0.1293,51.51183,720,0
462,restaurants,Gaucho,-0.13795,51.50968,720,0
463,restaurants,The George Inn,-0.09029,51.504,660,1380
464,restaurants,Yalla Yalla,-0.13439,51.51243,540,1380
465,restaurants,Tukdin,-0.17907,51.51349,720,1350
466,restaurants,The Breakfast Club,-0.09114,51.50455,450,1380
467,restaurants,Cambio De Tercio,-0.18362,51.49075,1140,1410
468,restaurants,The Mayfair Chippy,-0.1534,51.51313,720,1320
469,restaurants,The Lock Tavern,-0.14829,51.54293,720,0
470,restaurants,Tonkotsu Bar & Ramen,-0.13232,51.51307,720,1350
471,restaurants,The Swan,-0.17697,51.51166,600,1380
472,restaurants,BunBunBun Vietnamese Food,-0.07683,51.53179,720,1380
473,restaurants,Sartori Restaurant,-0.12811,51.51172,720,1380
474,restaurants,The Ship,-0.18822,51.46375,660,1380
475,restaurants,The Spice Of Life,-0.12975,51.51342,600,1380
476,restaurants,Balthazar,-0.12122,51.51249,450,1410
477,restaurants,Bea's of Bloomsbury,-0.09551,51.51339,450,1260
478,restaurants,Heddon Street Kitchen,-0.1393,51.51073,450,720
479,restaurants,Roti King,-0.13207,51.52915,1020,1320
480,restaurants,Kensington Creperie,-0.17323,51.4948,510,1410
481,restaurants,Ottolenghi,-0.10222,51.53975,480,1350
482,restaurants,Orrery,-0.15114,51.52221,1110,1320
483,restaurants,Fez Mangal,-0.20904,51.51648,720,1410
484,restaurants,Zelman Meats - Soho,-0.13426,51.51415,1020,1350
485,restaurants,Texture,-0.15657,51.51487,1020,1350
486,restaurants,The Queens Arms,-0.13922,51.49258,720,1380
487,restaurants,OXO Tower Brasserie,-0.10822,51.50836,720,1380
488,restaurants,Byron,-0.10404,51.53514,690,1410
489,restaurants,Seoul Bakery,-0.12957,51.51724,690,1410
490,restaurants,Cubana,-0.11086,51.50152,720,0
491,restaurants,Pix,-0.12639,51.51466,720,1350
492,restaurants,Pompidou Cafe,-0.12155,51.53097,420,1200
493,restaurants,Wahaca,-0.22194,51.50658,720,1380
494,restaurants,Jinjuu,-0.13889,51.5124,720,0
495,restaurants,Villa Bianca,-0.17777,51.55571,1110,1410
496,restaurants,Soho Grind,-0.13838,51.51215,450,1410
497,restaurants,Donna Margherita,-0.15956,51.46461,1080,1350
498,restaurants,Pierre Victoire,-0.13347,51.51542,720,0
499,restaurants,Mestizo,-0.13876,51.52752,720,1380
500,restaurants,Hawksmoor,-0.09086,51.5155,1020,1350
501,restaurants,Lima,-0.13454,51.5177,1050,1350
502,restaurants,Scalini Restaurant,-0.1649,51.49586,720,180
503,restaurants,My Old Dutch,-0.19097,51.50251,600,1290
504,restaurants,Foxlow Clerkenwell,-0.10171,51.52121,720,1380
505,restaurants,COYA,-0.14797,51.50447,720,60
506,restaurants,Vapiano,-0.1339,51.51327,660,1380
507,restaurants,Kahaila Cafe,-0.07158,51.52379,570,1140
508,restaurants,Patty & Bun,-0.15079,51.51579,570,1140
509,restaurants,Regency Café,-0.13222,51.49401,930,1140
510,restaurants,Boisdale of Belgravia,-0.14814,51.49443,720,60
511,restaurants,Four Seasons,-0.13104,51.51197,720,1410
512,restaurants,The Eagle,-0.11022,51.52444,720,1380
513,restaurants,Cafe Japan,-0.19509,51.57113,720,1380
514,restaurants,Plateau Restaurant,-0.01631,51.50463,1080,1350
515,restaurants,Jen Cafe,-0.12937,51.51186,660,1380
516,restaurants,La Patagonia,-0.13934,51.53523,1080,1350
517,restaurants,Launceston Place,-0.18513,51.49909,1080,1350
518,restaurants,Powder Keg Diplomacy,-0.17645,51.46031,960,1380
519,restaurants,The Fat Bear,-0.10138,51.51318,1080,1290
520,restaurants,The Market Porter,-0.09109,51.50512,660,1380
521,restaurants,Golden Dragon,-0.13159,51.51143,720,1380
522,restaurants,The Porterhouse Brew Co,-0.12354,51.5104,720,1380
523,restaurants,Berners Tavern,-0.13598,51.51675,420,0
524,restaurants,Pizza East,-0.07624,51.52414,720,0
525,restaurants,Stax Diner,-0.13875,51.51235,720,1320
526,restaurants,Wok To Walk,-0.13349,51.5124,690,60
527,restaurants,Bubblewrap Waffle,-0.13189,51.51127,750,1230
528,restaurants,Portobello Garden Caffe',-0.20692,51.51802,600,1320
529,restaurants,Farmacy,-0.19264,51.51545,1080,1320
530,restaurants,Needoo Grill,-0.06257,51.51705,690,1410
531,restaurants,Tombo,-0.17393,51.49494,690,1290
532,restaurants,Gay Hussar,-0.13128,51.51487,1050,1380
533,restaurants,Said,-0.13674,51.51322,660,1380
534,restaurants,Abeno,-0.12516,51.51756,720,1320
535,restaurants,Meat Liquor,-0.14859,51.5155,720,0
536,restaurants,HotBox,-0.07332,51.51707,720,0
537,restaurants,Herman Ze German,-0.1356,51.51917,690,1350
538,restaurants,The Ivy Market Grill,-0.12274,51.51145,480,0
539,restaurants,The Cookbook Cafe,-0.15043,51.50359,1080,1320
540,restaurants,Masala Zone Earls Court,-0.19398,51.49308,1050,1380
541,restaurants,The Thomas Cubitt,-0.1508,51.49374,720,1380
542,restaurants,Alain Ducasse at The Dorchester,-0.15244,51.50757,720,1380
543,restaurants,Little Georgia,-0.06545,51.53312,540,1080
544,restaurants,Mint Leaf,-0.13115,51.50811,720,0
545,restaurants,Cafe Spice Namaste,-0.07053,51.5116,1110,1350
546,restaurants,Sushi Bar Atariya,-0.15031,51.51467,660,1200
547,restaurants,The River Cafe,-0.22428,51.48403,1140,1380
548,restaurants,The Dove,-0.06185,51.53634,720,1380
549,restaurants,Señor Ceviche,-0.13875,51.51235,720,0
550,restaurants,Maroush II,-0.16436,51.49724,720,240
551,restaurants,Veeraswamy,-0.13796,51.50997,1050,1350
552,restaurants,Duck & Waffle Local,-0.13275,51.50942,480,1380
553,restaurants,Bob Bob Ricard,-0.13723,51.51231,1080,0
554,restaurants,Farm Girl Cafe,-0.20077,51.51207,510,990
555,restaurants,The Square,-0.14401,51.51068,1110,1320
556,restaurants,Joy King Lau,-0.13113,51.5111,720,1410
557,restaurants,Fernandez & Wells,-0.13643,51.51299,660,1380
558,restaurants,Honest Burgers,-0.11782,51.53087,690,1380
559,restaurants,Saigon Saigon,-0.24088,51.49334,1080,1320
560,restaurants,The Gate,-0.22541,51.49026,360,1320
561,restaurants,Café Kick,-0.10918,51.5261,720,1380
562,restaurants,The Breakfast Club,-0.08113,51.52699,480,1380
563,restaurants,Daylesford Organic,-0.20046,51.51453,480,1140
564,restaurants,Builders Arms,-0.1883,51.49943,660,1380
565,restaurants,The Orange,-0.15232,51.49057,480,1410
566,restaurants,Restaurant Gordon Ramsay,-0.16197,51.48583,1110,1335
567,restaurants,The Ledbury,-0.20011,51.51682,1110,1350
568,restaurants,The Grazing Goat,-0.15824,51.51538,450,1410
569,restaurants,The Blue Legume,-0.10317,51.54137,510,1380
570,restaurants,Koshari Street,-0.12683,51.51094,690,1380
571,restaurants,The Marquis Cornwallis,-0.12503,51.52457,600,1380
572,restaurants,MASH,-0.13628,51.51105,720,60
573,restaurants,Mildreds,-0.13648,51.51302,720,1380
574,restaurants,Vapiano,-0.09764,51.50559,660,1380
575,restaurants,PAUL Covent Garden Le Restaurant de Paul,-0.12478,51.51115,420,1320
576,restaurants,Curious Yellow Kafé,-0.08381,51.52955,480,960
577,restaurants,Mien Tay,-0.07708,51.53052,720,1380
578,restaurants,Tapas Brindisa,-0.09053,51.50506,600,1410
579,restaurants,The Old School Yard,-0.08805,51.50035,600,1410
580,restaurants,Hook,-0.14539,51.53709,1050,1320
581,restaurants,Sticks'n'Sushi,-0.12362,51.51105,720,1380
582,restaurants,Shoryu Ramen,-0.13437,51.51075,690,0
583,restaurants,Roka,-0.1354,51.51897,1050,1410
584,restaurants,Bread Street Kitchen,-0.09473,51.51348,420,0
585,restaurants,Original Lahore Kebab House,-0.06309,51.51461,690,60
586,restaurants,Sandwich Shop,-0.18393,51.49802,330,1140
587,restaurants,The Riding House Café,-0.14066,51.51836,480,1320
588,restaurants,Patara,-0.14159,51.51337,1050,1350
589,restaurants,Siam Central,-0.13443,51.51846,720,1380
590,restaurants,Levant,-0.15067,51.51622,720,30
591,restaurants,Okan,-0.11158,51.46266,720,30
592,restaurants,Le Relais de Venise L'Entrecôte,-0.15112,51.51826,1080,1350
593,restaurants,Tsujiri,-0.13354,51.51193,720,1320
594,restaurants,Restaurant Story,-0.07776,51.50278,720,1320
595,restaurants,Phoenix Cinema,-0.16374,51.58851,660,1380
596,restaurants,My Old Dutch,-0.12195,51.51755,660,1350
597,restaurants,The Owl & Pussycat,-0.07556,51.52423,660,1380
598,restaurants,Hakkasan Mayfair,-0.14494,51.51032,1080,30
599,restaurants,Elliot's,-0.09167,51.50566,1080,1320
600,restaurants,Sushi Tetsu,-0.10399,51.52328,1080,1320
601,restaurants,Tas Pide,-0.09621,51.50779,0,1410
602,restaurants,Trinity Restaurant,-0.14146,51.46349,1110,1320
603,restaurants,Kitchen Table,-0.13649,51.52042,1110,1320
604,restaurants,Café 1001,-0.07216,51.52094,360,0
605,restaurants,Café Boheme,-0.13065,51.51332,450,180
606,restaurants,Bleecker,-0.07593,51.51918,690,1260
607,restaurants,Hix - Soho,-0.13646,51.51113,720,1410
608,restaurants,The Blackbird,-0.19229,51.49192,480,1410
609,restaurants,Zaika of Kensington,-0.18717,51.50217,1050,1350
610,restaurants,Fishcotheque,-0.11176,51.50409,660,1380
611,restaurants,Orjowan Lebanese Cuisine,-0.19337,51.49283,720,1380
612,restaurants,Cafe Helen,-0.16471,51.5161,960,360
613,restaurants,Efes,-0.06966,51.51611,480,60
614,restaurants,The Wolseley,-0.14101,51.50762,420,0
615,restaurants,Bibendum,-0.16883,51.49331,690,1320
616,restaurants,Lotus,-0.0162,51.49703,690,1320
617,restaurants,Fish Bone,-0.1405,51.52209,690,1320
618,restaurants,Bocca Di Lupo,-0.13395,51.51168,1020,1380
619,restaurants,Zizzi,-0.14065,51.49752,720,1380
620,restaurants,Roadhouse Restaurant,-0.11526,51.5132,1050,180
621,restaurants,Jakobs,-0.18382,51.49906,480,1380
622,restaurants,Goodman,-0.14233,51.51313,720,1380
623,restaurants,Crate Brewery,-0.02236,51.54268,720,1380
624,restaurants,The Wet Fish Café & Brasserie,-0.19145,51.55132,720,1380
625,restaurants,Patogh,-0.1662,51.51782,750,1380
626,restaurants,Meat People,-0.10169,51.53639,720,1380
627,restaurants,Black Cat,-0.05569,51.5514,540,1260
628,restaurants,Franzè & Evans,-0.07262,51.5248,480,1170
629,restaurants,Clutch,-0.07105,51.52975,1080,1320
630,restaurants,Steak & Co.,-0.12862,51.50978,660,0
631,restaurants,The Bridge,-0.07823,51.52841,720,60
632,restaurants,Ping Pong,-0.1157,51.50575,660,0
633,restaurants,Benito's Hat,-0.14163,51.51614,690,1320
634,restaurants,Baltic Bar and Restaurant,-0.10487,51.50347,1050,1380
635,restaurants,Morito,-0.10886,51.52587,1020,1380
636,restaurants,Pret A Manger,-0.12472,51.52338,330,1380
637,restaurants,Vapiano,-0.1412,51.51638,660,1380
638,restaurants,York & Albany,-0.14617,51.53621,420,0
639,restaurants,Le Pain Quotidien,-0.13916,51.51444,450,1320
640,restaurants,Burgers & Cocktails by Giraffe,-0.15084,51.51542,660,1350
641,restaurants,Hare & Tortoise,-0.12289,51.52386,720,1380
642,restaurants,Shot Espresso,-0.19823,51.48069,360,1350
643,restaurants,Leon,-0.07669,51.51979,480,1320
644,restaurants,The Ship,-0.13426,51.51404,720,1380
645,restaurants,Gauthier Soho,-0.13145,51.51275,720,870
646,restaurants,Brawn,-0.07026,51.52893,1080,1380
647,restaurants,The Barbary,-0.12624,51.51445,1080,1380
648,restaurants,Kennedy's Of Goswell Road,-0.09973,51.52619,660,1320
649,restaurants,Aqua Shard,-0.08651,51.50445,1080,1350
650,restaurants,Mosob Restaurant,-0.20093,51.52389,1080,0
651,restaurants,Kanada-Ya,-0.13195,51.50928,1020,1350
652,restaurants,The Bull & Last,-0.14874,51.55896,720,1380
653,restaurants,Indian Zing,-0.23708,51.49335,1080,1380
654,restaurants,Hush,-0.14563,51.51271,480,1380
655,restaurants,Hakkasan,-0.13181,51.51715,1050,0
656,restaurants,The Good Life Eatery,-0.16534,51.49195,450,1200
657,restaurants,The Churchill Arms,-0.19478,51.50683,660,1380
658,restaurants,Ace Café London,-0.27782,51.54129,420,1380
659,restaurants,Duck & Waffle,-0.08094,51.51618,0,0
660,restaurants,Paolina's Thai Cafe,-0.11846,51.53047,720,1320
661,restaurants,St Stephen's Tavern,-0.12552,51.5011,600,1410
662,restaurants,The Duck and Rice,-0.13508,51.51349,720,1410
663,restaurants,Princess Garden Of Mayfair,-0.15308,51.51277,1080,0
664,restaurants,Bottega Prelibato,-0.08146,51.52612,480,1380
665,restaurants,Yumchaa Camden Parkway,-0.14423,51.53818,480,1200
666,restaurants,Misato,-0.13188,51.51092,720,1350
667,restaurants,The Clove Club,-0.07912,51.52705,1080,1320
668,restaurants,Roast To Go,-0.09101,51.50561,1080,1320
669,restaurants,Vasco & Piero's Pavilion Restaurant,-0.13693,51.51478,1050,1350
670,restaurants,fish!,-0.09028,51.50576,690,1380
671,restaurants,Scooter Caffè,-0.11382,51.50034,510,1380
672,restaurants,Hare and Tortoise,-0.10389,51.51318,690,1350
673,restaurants,Five Guys,-0.12695,51.51181,660,1410
674,restaurants,Jackson + Rye,-0.13323,51.51261,480,1380
675,restaurants,Pieminister,-0.11038,51.5081,600,1050
676,restaurants,Red Dog Saloon,-0.08064,51.52739,720,30
677,restaurants,Blacklock,-0.13476,51.51169,1020,1410
678,restaurants,Gallipoli Again,-0.1027,51.53913,660,1380
679,restaurants,Nando's,-0.19387,51.49259,690,1410
680,restaurants,Côte,-0.13437,51.51423,480,1380
681,restaurants,The Culpeper,-0.07304,51.51691,660,0
682,restaurants,Taquería,-0.19609,51.51483,720,1380
683,restaurants,Katzenjammers,-0.09103,51.50483,720,1380
684,restaurants,Il Portico,-0.2,51.49858,1080,1380
685,restaurants,Dinings,-0.16476,51.51983,1080,1350
686,restaurants,Imperial China,-0.13005,51.51175,720,0
687,restaurants,Chicken Shop,-0.14433,51.55445,720,0
688,restaurants,Nando's,-0.13173,51.51413,690,1350
689,restaurants,Navarro's Restaurant,-0.13655,51.5199,1080,1320
690,restaurants,Pimlico Fresh,-0.14022,51.49239,450,900
691,restaurants,Le Boudin Blanc,-0.14721,51.50649,1080,1380
692,restaurants,Smack Lobster Roll,-0.13204,51.51264,720,1200
693,restaurants,The Oak,-0.19772,51.51871,1110,1350
694,restaurants,Makan Café,-0.2072,51.51904,540,1290
695,restaurants,The Delaunay,-0.11823,51.51308,420,0
696,restaurants,Pizza Pilgrims,-0.1391,51.51244,720,1380
697,restaurants,The Counting House,-0.08501,51.5133,660,1380
698,restaurants,Cirilo's Noodle Bar & Grill,-0.06813,51.51072,1020,1380
699,restaurants,Gourmet Burger Kitchen,-0.1916,51.51554,660,1380
700,restaurants,Belgo Noord,-0.15098,51.54347,720,1380
701,restaurants,Papaya,-0.13432,51.51414,1080,1380
702,restaurants,Fish Central,-0.09708,51.52754,1020,1350
703,restaurants,Cocoro,-0.1508,51.51672,1080,1380
704,restaurants,Rock & Sole Plaice,-0.12515,51.51485,690,1410
705,restaurants,Towpath Café,-0.08122,51.53719,690,1410
706,restaurants,Fire & Stone,-0.12369,51.51076,720,1380
707,restaurants,Hawksmoor,-0.16687,51.49746,1020,1350
708,restaurants,The Harrison,-0.1206,51.52753,660,1380
709,restaurants,Punjab,-0.12596,51.51499,720,1380
710,restaurants,Scott's,-0.15092,51.50985,720,1350
711,restaurants,Medlar,-0.17739,51.4834,1110,1350
712,restaurants,The Chandos,-0.12679,51.50959,660,1380
713,restaurants,Addie's Thai Cafe,-0.19468,51.49382,1080,1380
714,restaurants,Indian City,-0.10452,51.51379,1050,0
715,restaurants,Ping Pong,-0.15089,51.51531,660,1350
716,restaurants,Dotori,-0.10502,51.56461,660,1350
717,restaurants,Bizzarro,-0.17723,51.51485,1020,1410
718,restaurants,The Blues Kitchen,-0.08022,51.52652,720,0
719,restaurants,Chop Shop,-0.13203,51.50858,720,0
720,restaurants,MEATmarket,-0.12188,51.51156,720,1380
721,restaurants,Lemonia,-0.15704,51.54165,1080,1380
722,restaurants,Le Pain Quotidien,-0.12615,51.53144,330,1320
723,restaurants,Happy Days,-0.07496,51.51652,660,1260
724,restaurants,Baiwei,-0.12917,51.51179,720,1350
725,restaurants,Milk,-0.15103,51.44465,480,1020
726,restaurants,Waterloo Bar & Kitchen,-0.10926,51.50181,720,1380
727,restaurants,Dishoom,-0.13973,51.51299,480,1380
728,restaurants,The Borough Barista,-0.16091,51.51446,450,990
729,restaurants,Dinner by Heston Blumenthal,-0.15997,51.50216,1080,1350
730,restaurants,Busaba,-0.13414,51.51381,720,1380
731,restaurants,Mr Fogg's Tavern,-0.12684,51.51102,720,1410
732,restaurants,Rules Restaurant,-0.12325,51.51082,720,1410
733,restaurants,Orsini,-0.16993,51.49618,480,1380
734,restaurants,Black Roe,-0.14218,51.51231,1080,1365
735,restaurants,Tramshed,-0.08162,51.52601,690,1380
736,restaurants,Gourmet Burger Kitchen,-0.19362,51.49276,660,1410
737,restaurants,Crumbs and Doilies,-0.13875,51.51235,660,1140
738,restaurants,The Barge House,-0.08087,51.5373,660,1140
739,restaurants,Candy Café,-0.13147,51.51187,720,1410
740,restaurants,Lobos Meat and Tapas,-0.08915,51.50563,1050,1380
741,restaurants,Roka - Mayfair,-0.15358,51.51283,720,1410
742,restaurants,Oversea Chinese Restaurant,-0.13056,51.51214,720,0
743,restaurants,Shackfuyu,-0.1302,51.51378,1050,1320
744,restaurants,Il Bordello,-0.05965,51.50322,1080,1380
745,restaurants,Fairuz,-0.15193,51.51821,720,1410
746,restaurants,The Garrison,-0.08164,51.50078,480,1380
747,restaurants,Kimchee,-0.11638,51.5181,1020,1350
748,restaurants,Corner Room,-0.05558,51.53067,720,1320
749,restaurants,The Faltering Fullback,-0.10821,51.56853,720,1380
750,restaurants,Royal China,-0.028,51.50558,720,1380
751,restaurants,Byron,-0.18249,51.49477,690,1410
752,restaurants,Afghan Kitchen,-0.10304,51.53579,690,1410
753,restaurants,Look Mum No Hands!,-0.09694,51.52401,450,1320
754,restaurants,The Harwood Arms,-0.19647,51.48291,1050,1380
755,restaurants,34 Mayfair,-0.15262,51.51056,1020,1350
756,restaurants,Nando's,-0.12454,51.51034,690,1350
757,restaurants,Galvin at Windows,-0.15031,51.50551,660,60
758,restaurants,Thai Metro,-0.13533,51.51929,720,1020
759,restaurants,Donostia,-0.16096,51.51473,1080,1380
760,restaurants,Dishoom,-0.12696,51.51245,480,1380
761,restaurants,Shimogamo,-0.14571,51.53743,480,1380
762,restaurants,Mamuśka!,-0.10023,51.49295,540,1380
763,restaurants,The Golden Hind,-0.15103,51.518,1080,1320
764,restaurants,San Carlo Cicchetti,-0.13509,51.5095,480,1410
765,restaurants,Opera Tavern,-0.12045,51.51247,1020,1410
766,restaurants,Noura,-0.14786,51.49812,600,1410
767,restaurants,The Orange Buffalo,-0.07157,51.51911,720,1200
768,restaurants,Gourmet Burger Kitchen,-0.12305,51.51059,690,1380
769,restaurants,Burger & Lobster,-0.14552,51.50702,720,1350
770,restaurants,Marcus,-0.1557,51.50166,1080,1350
771,restaurants,Smiths Of Smithfield,-0.10283,51.51947,420,1410
772,restaurants,Balans Soho Society,-0.13257,51.51278,450,360
773,restaurants,Itsu,-0.1398,51.50782,480,1320
774,restaurants,Eat Tokyo,-0.11751,51.51992,1080,1410
775,restaurants,Sourced Market,-0.12615,51.53144,420,1260
776,restaurants,The Mango Tree,-0.14777,51.49852,720,1380
777,restaurants,Boro Bistro,-0.0888,51.50612,780,1260
778,restaurants,Cereal Killer Cafe,-0.07175,51.5241,570,1140
779,restaurants,Spaghetti House,-0.15962,51.51401,720,1380
780,restaurants,Lucky Voice Karaoke,-0.10317,51.54137,1020,0
781,restaurants,The Five Fields,-0.16119,51.49166,1110,1320
782,restaurants,Lanzhou Noodle Bar,-0.12783,51.5116,600,120
783,restaurants,Muhib Indian Cuisine,-0.07207,51.52001,1050,0
784,restaurants,Byron,-0.08394,51.52976,690,1350
785,restaurants,Trishna,-0.15305,51.51829,1080,1380
786,restaurants,The Tiroler Hut Restaurant,-0.18955,51.51552,1080,1380
787,restaurants,Hélène Darroze,-0.14972,51.51031,1110,1320
788,restaurants,Cyprus Mangal,-0.1406,51.49213,720,0
789,restaurants,The Breakfast Club,-0.16292,51.46094,480,1380
790,restaurants,Mohsen,-0.20302,51.49518,720,1380
791,restaurants,Annie's,-0.27789,51.48478,720,1320
792,restaurants,Poppies,-0.07408,51.52026,660,1380
793,restaurants,MAMIE'S,-0.12048,51.51248,600,1290
794,restaurants,Le Pain Quotidien,-0.19655,51.50884,420,1320
795,restaurants,Simply Indian,-0.09149,51.50059,1080,0
796,restaurants,Woody Grill,-0.1419,51.53969,660,60
797,restaurants,Electric Diner,-0.20489,51.51557,480,0
798,restaurants,Cafe Loren,-0.14603,51.54183,510,1140
799,restaurants,The Pineapple,-0.13955,51.55298,720,1380
800,restaurants,Chutney Mary,-0.1389,51.50566,1080,1350
801,restaurants,Flat Iron,-0.1384,51.51212,720,1380
802,restaurants,Nipa,-0.17534,51.5122,1110,1350
803,restaurants,E&O,-0.20585,51.51584,1080,1380
804,restaurants,Fumo,-0.12691,51.50995,480,1410
805,restaurants,Ya Hala,-0.17439,51.51576,660,0
806,restaurants,Prima Sapori Italia,-0.1224,51.51138,600,1320
807,restaurants,Al Arez,-0.16485,51.51653,540,60
808,restaurants,North Sea Fish Restaurant,-0.12505,51.52647,1020,1320
809,restaurants,My Old Place,-0.07701,51.51673,1020,1380
810,restaurants,Ping Pong Soho,-0.13854,51.51444,660,0
811,restaurants,The Table Cafe,-0.09967,51.5056,450,1320
812,restaurants,Santa Maria del Sur,-0.14974,51.47013,1080,0
813,restaurants,Jamie Oliver's Fifteen,-0.09029,51.52859,1080,1320
814,restaurants,The Somers Town Coffee House,-0.13007,51.52985,480,1410
815,restaurants,The Dovetail,-0.10392,51.52324,720,1380
816,restaurants,Two Point,-0.16077,51.51967,720,1380
817,restaurants,Kinkao,-0.0715,51.52255,1050,1380
818,restaurants,Montparnasse Cafe,-0.18853,51.50052,480,1020
819,restaurants,Beijing Dumpling,-0.13013,51.51167,720,1410
820,restaurants,Cafe East,-0.04154,51.49629,1050,1350
821,restaurants,Taro Restaurants,-0.13561,51.51133,720,1320
822,restaurants,The Easton,-0.1114,51.52632,720,1380
823,restaurants,Icebar London,-0.13973,51.51125,885,1290
824,restaurants,Big Apple Hot Dogs,-0.11649,51.53617,720,840
825,restaurants,The Dickens Inn,-0.0702,51.50683,660,1380
826,restaurants,Jin Kichi,-0.17847,51.5573,660,1380
827,restaurants,Hummus Bros,-0.13385,51.51341,510,1320
828,restaurants,Halepi,-0.1831,51.51133,720,0
829,restaurants,Byron,-0.12064,51.51198,690,1410
830,restaurants,Coppa Club Tower Bridge,-0.0797,51.50811,450,1380
831,restaurants,Yauatcha,-0.13513,51.51371,720,1320
832,restaurants,Bill's,-0.13533,51.51182,480,1380
833,restaurants,Gigs,-0.13529,51.521,600,1320
834,restaurants,Umu,-0.14443,51.51142,1080,1380
835,restaurants,Quaglino's,-0.13859,51.50723,1050,1380
836,restaurants,Maison D'être,-0.10205,51.5458,450,1080
837,restaurants,The Rajdoot,-0.15343,51.5206,720,0
838,restaurants,BAO,-0.13367,51.51908,1050,1320
839,restaurants,Temple of Seitan,-0.05415,51.54587,1050,1320
840,restaurants,Viet Grill,-0.07764,51.52901,660,1380
841,restaurants,Home House,-0.15665,51.51615,420,0
842,restaurants,Inamo,-0.1346,51.51442,1020,1410
843,restaurants,The Windmill,-0.1422,51.51257,660,1380
844,restaurants,Portrait Restaurant,-0.12827,51.5091,600,1200
845,restaurants,Smith and Wollensky,-0.12226,51.50942,720,1350
846,restaurants,The Kings Arms,-0.14614,51.50635,720,1380
847,restaurants,Hotel Café Royal,-0.13596,51.51017,0,0
848,restaurants,Bloomsbury Coffee House,-0.12639,51.52525,480,990
849,restaurants,On The Bab,-0.08153,51.52677,690,1350
850,restaurants,The Jugged Hare,-0.09094,51.52079,420,1410
851,restaurants,The Breakfast Club,-0.13541,51.51473,480,1320
852,restaurants,Tapas Brindisa Soho,-0.13665,51.51347,720,1380
853,restaurants,E. Mono,-0.14116,51.54906,660,1410
854,restaurants,The Victoria,-0.1712,51.5135,660,1380
855,restaurants,Kokeb Ethiopian Cuisine,-0.1153,51.54628,660,1380
856,restaurants,Kintan Japanese BBQ,-0.11352,51.51838,720,1380
857,restaurants,Chettinad Restaurant,-0.13279,51.51841,720,1380
858,restaurants,Flat Iron,-0.12965,51.51508,720,0
859,restaurants,Grand Imperial London,-0.14551,51.49576,720,1380
860,restaurants,Itadaki Zen,-0.11601,51.52967,1080,1320
861,restaurants,Woodlands,-0.15117,51.51806,1080,1380
862,restaurants,Bone Daddies,-0.13384,51.51276,720,1320
863,restaurants,KIN,-0.10988,51.52145,1050,1350
864,restaurants,Franco Manca,-0.12291,51.51095,720,1380
865,restaurants,Daphne's,-0.16787,51.49372,1050,1410
866,restaurants,The Greenwich Union,-0.00958,51.47653,720,1380
867,restaurants,Bentley's,-0.13785,51.50953,690,1380
868,restaurants,ROKA Canary Wharf,-0.01897,51.5049,1050,1380
869,restaurants,JW Steakhouse,-0.15522,51.50986,390,1350
870,restaurants,Mama Thai,-0.07464,51.51812,690,1020
871,restaurants,The Temple Brew House,-0.11279,51.51276,720,1380
872,restaurants,Andina,-0.07713,51.52432,480,1380
873,restaurants,Wright Brothers - Soho,-0.13875,51.51235,720,1380
874,restaurants,Tap Coffee,-0.13582,51.51547,480,1140
875,restaurants,Dishoom,-0.07659,51.52453,480,1380
876,restaurants,Shake Shack,-0.12265,51.51178,660,1320
877,restaurants,Kazan,-0.14079,51.49265,1050,1320
878,restaurants,The Champion- Notting Hill,-0.19227,51.51003,720,1380
879,restaurants,Flat Iron,-0.1241,51.51083,720,1380
880,restaurants,Pizza Pilgrims,-0.13322,51.51495,720,1350
881,restaurants,Negril,-0.12108,51.45284,1020,1350
882,restaurants,Typing Room,-0.05575,51.53049,1020,1350
883,restaurants,Haymarket Hotel,-0.1312,51.50835,0,0
884,restaurants,The Breakfast Club,-0.07832,51.51835,450,1380
885,restaurants,Gaucho - Tower Bridge,-0.08014,51.5048,720,1380
886,restaurants,Hummus Bros,-0.1218,51.51928,510,1260
887,restaurants,Freebird Burritos,-0.13368,51.51225,690,900
888,restaurants,Caffe Forum,-0.18237,51.4936,420,0
889,restaurants,Muriel's Kitchen,-0.17447,51.49412,480,1380
890,restaurants,Chipotle Mexican Grill,-0.1296,51.51461,690,1320
891,restaurants,E Pellicci,-0.06356,51.52652,420,960
892,restaurants,Salaam Namaste,-0.11793,51.52364,1050,1410
